MonoNS,EstNS,MonoS,EstS,t_unix,AccX,AccY,AccZ,AsX,AsY,AsZ,HX,HY,HZ,AngX,AngY,AngZ,TemperatureC
825537702714,825535702714,825.537702714,825.535702714,1768551585.3865635,-0.088,0.059,0.996,-0.244,1.038,0.366,-30.407,-50.986,-58.981,2.568,3.981,62.153,
825547922542,825545922542,825.547922542,825.545922542,1768551585.396784,-0.015,0.04,0.997,0.549,1.038,0.244,-30.394,-50.973,-58.981,2.576,3.996,62.156,
825558133618,825556133618,825.558133618,825.556133618,1768551585.4070003,-0.015,0.04,0.997,1.038,0.916,0.061,-30.394,-50.973,-58.981,2.584,3.981,62.158,
825568358989,825566358989,825.568358989,825.566358989,1768551585.4172237,-0.015,0.04,0.997,1.038,0.61,-0.122,-30.407,-50.947,-58.968,2.592,3.958,62.157,
825578570648,825576570648,825.578570648,825.576570648,1768551585.4274368,-0.015,0.04,0.997,0.916,0.305,-0.488,-30.433,-50.921,-58.942,2.599,3.93,62.154,
825588807980,825586807980,825.58880798,825.58680798,1768551585.4376626,-0.015,0.04,0.997,0.916,0.244,-0.977,-30.407,-50.908,-58.929,2.605,3.902,62.146,
825599022265,825597022265,825.599022265,825.597022265,1768551585.4478884,-0.015,0.04,0.997,0.671,0.305,-1.465,-30.407,-50.934,-58.942,2.609,3.876,62.133,
825609271267,825607271267,825.609271267,825.607271267,1768551585.4581375,-0.015,0.04,0.997,0.366,0.427,-1.831,-30.394,-50.908,-58.955,2.61,3.85,62.116,
825619442666,825617442666,825.619442666,825.617442666,1768551585.468309,-0.015,0.04,0.997,0.122,0.549,-2.014,-30.381,-50.895,-58.955,2.608,3.825,62.096,
825629670080,825627670080,825.62967008,825.62767008,1768551585.4785342,-0.015,0.04,0.997,0.122,0.427,-1.831,-30.368,-50.882,-58.994,2.605,3.802,62.074,
825639896618,825637896618,825.639896618,825.637896618,1768551585.4887576,-0.015,0.04,0.997,0.244,0.305,-1.404,-30.355,-50.908,-58.994,2.602,3.777,62.057,
825650298197,825648298197,825.650298197,825.648298197,1768551585.4991484,-0.015,0.04,0.997,0.61,0.183,-0.854,-30.368,-50.882,-58.994,2.603,3.752,62.046,
825660492061,825658492061,825.660492061,825.658492061,1768551585.5093527,-0.015,0.04,0.997,0.977,0.0,0.0,-30.355,-50.908,-58.981,2.608,3.722,62.04,
825670714514,825668714514,825.670714514,825.668714514,1768551585.5195792,-0.015,0.04,0.997,0.916,-0.244,0.366,-30.381,-50.869,-58.968,2.615,3.692,62.041,
825680930258,825678930258,825.680930258,825.678930258,1768551585.5297916,-0.069,0.051,1.001,0.793,-0.427,0.854,-30.381,-50.856,-58.968,2.626,3.68,62.048,
825691153587,825689153587,825.691153587,825.689153587,1768551585.54002,-0.069,0.051,1.001,0.732,-0.549,1.282,-30.394,-50.817,-58.955,2.637,3.676,62.059,
825701369039,825699369039,825.701369039,825.699369039,1768551585.550228,-0.069,0.051,1.001,0.61,-0.854,1.587,-30.407,-50.791,-58.968,2.647,3.67,62.074,
825711421410,825709421410,825.71142141,825.70942141,1768551585.5602887,-0.069,0.051,1.001,0.732,-1.038,1.831,-30.459,-50.765,-58.955,2.659,3.661,62.093,
825721807236,825719807236,825.721807236,825.719807236,1768551585.5706716,-0.069,0.051,1.001,0.977,-1.282,2.014,-30.446,-50.739,-58.916,2.672,3.651,62.113,
825732015686,825730015686,825.732015686,825.730015686,1768551585.5808802,-0.069,0.051,1.001,0.916,-1.709,2.197,-30.485,-50.687,-58.916,2.686,3.638,62.135,
825742237265,825740237265,825.742237265,825.740237265,1768551585.5910974,-0.069,0.051,1.001,0.854,-1.953,2.258,-30.511,-50.687,-58.916,2.699,3.621,62.157,
825752316184,825750316184,825.752316184,825.750316184,1768551585.6011739,-0.069,0.051,1.001,0.793,-2.014,2.319,-30.524,-50.661,-58.916,2.711,3.603,62.18,
825762672544,825760672544,825.762672544,825.760672544,1768551585.6115386,-0.069,0.051,1.001,0.488,-2.319,2.502,-30.537,-50.661,-58.929,2.721,3.582,62.207,
825772836651,825770836651,825.772836651,825.770836651,1768551585.6216953,-0.069,0.051,1.001,0.122,-2.441,2.502,-30.55,-50.648,-58.916,2.728,3.559,62.233,
825783135831,825781135831,825.783135831,825.781135831,1768551585.631927,-0.069,0.051,1.001,-0.305,-2.258,2.502,-30.524,-50.635,-58.89,2.73,3.538,62.258,
825793343990,825791343990,825.79334399,825.79134399,1768551585.6421475,-0.069,0.051,1.001,-0.916,-2.014,2.625,-30.55,-50.609,-58.76,2.727,3.52,62.284,
825803551565,825801551565,825.803551565,825.801551565,1768551585.6523702,-0.085,0.056,0.988,-1.038,-1.709,2.808,-30.563,-50.596,-58.708,2.72,3.506,62.314,
825827736828,825825736828,825.827736828,825.825736828,1768551585.6764038,-0.085,0.056,0.988,-0.183,-1.404,3.784,-30.589,-50.492,-58.903,2.72,3.5,62.393,
825840022151,825838022151,825.840022151,825.838022151,1768551585.6886685,-0.085,0.056,0.988,0.061,-1.038,4.272,-30.576,-50.453,-58.981,2.729,3.5,62.442,
825850217765,825848217765,825.850217765,825.848217765,1768551585.698894,-0.085,0.056,0.988,0.122,-0.671,4.822,-30.602,-50.401,-58.942,2.738,3.503,62.488,
825860656979,825858656979,825.860656979,825.858656979,1768551585.7092602,-0.085,0.056,0.988,0.0,-0.244,5.371,-30.602,-50.375,-58.955,2.747,3.51,62.54,
825870853468,825868853468,825.870853468,825.868853468,1768551585.719423,-0.085,0.056,0.988,-0.183,0.366,5.737,-30.615,-50.323,-58.968,2.755,3.524,62.602,
825881063085,825879063085,825.881063085,825.879063085,1768551585.7296839,-0.085,0.056,0.988,-0.183,0.916,6.104,-30.615,-50.297,-58.942,2.761,3.542,62.661,
825891495298,825889495298,825.891495298,825.889495298,1768551585.7400699,-0.085,0.056,0.988,0.0,1.282,6.409,-30.641,-50.258,-58.942,2.768,3.564,62.725,
825901876164,825899876164,825.901876164,825.899876164,1768551585.7504709,-0.085,0.056,0.988,0.061,1.77,6.714,-30.615,-50.232,-58.955,2.778,3.593,62.797,
825912056608,825910056608,825.912056608,825.910056608,1768551585.7606857,-0.085,0.056,0.988,0.122,2.075,7.019,-30.628,-50.193,-58.981,2.789,3.623,62.866,
825926096436,825924096436,825.926096436,825.924096436,1768551585.7712142,-0.085,0.056,0.988,-0.061,2.136,7.324,-30.654,-50.167,-58.994,2.798,3.654,62.938,
825932535940,825930535940,825.93253594,825.93053594,1768551585.7813103,-0.052,0.07,1.0,-0.488,2.319,7.751,-30.615,-50.128,-59.124,2.808,3.678,63.013,
825942639657,825940639657,825.942639657,825.940639657,1768551585.791332,-0.052,0.07,1.0,-0.793,2.502,7.751,-30.602,-50.102,-59.176,2.818,3.693,63.097,
825952862402,825950862402,825.952862402,825.950862402,1768551585.8015647,-0.053,0.07,1.0,-0.916,2.502,7.812,-30.615,-50.037,-59.085,2.826,3.707,63.175,
825962882682,825960882682,825.962882682,825.960882682,1768551585.8115947,-0.052,0.07,1.0,-0.916,2.441,7.751,-30.602,-50.024,-59.085,2.834,3.721,63.253,
825972918132,825970918132,825.972918132,825.970918132,1768551585.8216383,-0.053,0.07,1.0,-0.732,2.258,7.751,-30.628,-49.959,-59.085,2.842,3.734,63.331,
825983142628,825981142628,825.983142628,825.981142628,1768551585.8318594,-0.053,0.07,1.0,-0.427,1.953,7.69,-30.615,-49.92,-59.098,2.854,3.744,63.409,
825993186247,825991186247,825.993186247,825.991186247,1768551585.8419032,-0.052,0.07,1.0,-0.366,1.77,7.507,-30.628,-49.881,-59.111,2.867,3.751,63.485,
826003271585,826001271585,826.003271585,826.001271585,1768551585.8519456,-0.053,0.07,1.0,-0.366,1.465,7.385,-30.615,-49.881,-59.124,2.879,3.756,63.559,
826013476826,826011476826,826.013476826,826.011476826,1768551585.862199,-0.052,0.07,1.0,-0.488,1.282,7.08,-30.602,-49.842,-59.111,2.891,3.759,63.632,
826023450428,826021450428,826.023450428,826.021450428,1768551585.8721657,-0.052,0.07,1.0,-0.427,1.221,6.714,-30.589,-49.816,-59.124,2.902,3.76,63.701,
826033491129,826031491129,826.033491129,826.031491129,1768551585.8822122,-0.052,0.07,1.0,-0.122,1.282,6.47,-30.641,-49.777,-59.124,2.916,3.762,63.766,
826043760844,826041760844,826.043760844,826.041760844,1768551585.8924816,-0.053,0.07,1.0,0.244,1.465,5.859,-30.589,-49.79,-59.124,2.932,3.765,63.833,
826053803296,826051803296,826.053803296,826.051803296,1768551585.9025261,-0.044,0.093,0.99,0.854,1.526,5.493,-30.602,-49.764,-59.137,2.954,3.769,63.889,
826063863836,826061863836,826.063863836,826.061863836,1768551585.9125845,-0.044,0.093,0.99,1.709,1.465,5.371,-30.576,-49.777,-59.15,2.993,3.77,63.944,
826073930211,826071930211,826.073930211,826.071930211,1768551585.922646,-0.044,0.093,0.99,2.502,1.282,5.371,-30.55,-49.777,-59.137,3.042,3.769,63.998,
826084123782,826082123782,826.084123782,826.082123782,1768551585.9328394,-0.044,0.093,0.99,2.625,0.793,5.493,-30.537,-49.816,-59.124,3.096,3.764,64.052,
826094188115,826092188115,826.094188115,826.092188115,1768551585.942887,-0.044,0.093,0.99,1.77,0.427,5.737,-30.55,-49.79,-59.124,3.146,3.755,64.109,
826104218897,826102218897,826.104218897,826.102218897,1768551585.9529378,-0.044,0.093,0.99,0.183,0.244,5.859,-30.511,-49.777,-59.124,3.182,3.743,64.167,
826114265434,826112265434,826.114265434,826.112265434,1768551585.962983,-0.044,0.093,0.99,-1.343,0.0,5.981,-30.524,-49.712,-59.124,3.201,3.729,64.227,
826124589703,826122589703,826.124589703,826.122589703,1768551585.973301,-0.044,0.093,0.99,-2.38,0.0,5.981,-30.537,-49.699,-59.124,3.207,3.714,64.288,
826134532381,826132532381,826.134532381,826.132532381,1768551585.9832463,-0.044,0.093,0.99,-2.808,0.183,5.859,-30.537,-49.634,-59.085,3.206,3.7,64.347,
826144751626,826142751626,826.144751626,826.142751626,1768551585.9934688,-0.044,0.093,0.99,-2.747,0.366,5.676,-30.511,-49.608,-59.124,3.203,3.686,64.411,
826154786784,826152786784,826.154786784,826.152786784,1768551586.0035098,-0.044,0.093,0.99,-2.441,0.61,5.371,-30.485,-49.569,-59.15,3.203,3.677,64.466,
826164835655,826162835655,826.164835655,826.162835655,1768551586.013556,-0.044,0.093,0.99,-2.197,0.793,5.127,-30.459,-49.543,-59.137,3.205,3.67,64.519,
826175053440,826173053440,826.17505344,826.17305344,1768551586.0237713,-0.044,0.093,0.99,-2.075,0.793,4.883,-30.472,-49.517,-59.15,3.209,3.664,64.569,
826185128859,826183128859,826.185128859,826.183128859,1768551586.033819,-0.059,0.14,1.002,-1.892,0.793,4.761,-30.446,-49.504,-59.15,3.224,3.661,64.618,
826195146805,826193146805,826.195146805,826.193146805,1768551586.0438673,-0.059,0.14,1.002,-1.77,0.793,4.578,-30.459,-49.491,-59.15,3.253,3.664,64.665,
826205385012,826203385012,826.205385012,826.203385012,1768551586.0541048,-0.059,0.14,1.002,-1.648,0.793,4.456,-30.433,-49.478,-59.15,3.286,3.667,64.71,
826215419296,826213419296,826.215419296,826.213419296,1768551586.0641384,-0.059,0.14,1.002,-1.587,0.854,4.456,-30.42,-49.452,-59.15,3.318,3.67,64.755,
826225556270,826223556270,826.22555627,826.22355627,1768551586.074248,-0.059,0.14,1.002,-1.343,0.793,4.395,-30.407,-49.452,-59.124,3.352,3.674,64.799,
826235681284,826233681284,826.235681284,826.233681284,1768551586.0844023,-0.059,0.14,1.002,-0.916,0.61,4.639,-30.407,-49.4,-59.111,3.393,3.676,64.844,
826245724028,826243724028,826.245724028,826.243724028,1768551586.0944467,-0.059,0.14,1.002,-0.671,0.61,4.517,-30.381,-49.4,-59.111,3.434,3.676,64.894,
826255814033,826253814033,826.255814033,826.253814033,1768551586.104507,-0.059,0.14,1.002,-0.732,0.671,4.517,-30.368,-49.387,-59.098,3.474,3.677,64.939,
826265834605,826263834605,826.265834605,826.263834605,1768551586.114535,-0.059,0.14,1.002,-0.977,0.732,4.456,-30.342,-49.348,-59.111,3.513,3.679,64.984,
826276037804,826274037804,826.276037804,826.274037804,1768551586.124758,-0.059,0.14,1.002,-1.221,0.793,4.456,-30.355,-49.322,-59.111,3.549,3.681,65.029,
826286276886,826284276886,826.286276886,826.284276886,1768551586.1349642,-0.059,0.14,1.002,-1.526,0.793,4.395,-30.368,-49.283,-59.111,3.581,3.683,65.074,
826296314087,826294314087,826.296314087,826.294314087,1768551586.1450157,-0.059,0.14,1.002,-1.831,1.038,4.333,-30.329,-49.231,-59.124,3.611,3.687,65.118,
826306693787,826304693787,826.306693787,826.304693787,1768551586.155397,-0.047,0.153,0.982,-2.014,1.16,4.333,-30.342,-49.218,-59.111,3.64,3.693,65.16,
826316729529,826314729529,826.316729529,826.314729529,1768551586.1654468,-0.047,0.153,0.982,-1.953,1.038,3.906,-30.368,-49.192,-59.111,3.673,3.694,65.205,
826326783942,826324783942,826.326783942,826.324783942,1768551586.1754906,-0.047,0.153,0.982,-1.709,0.977,3.723,-30.316,-49.166,-59.111,3.709,3.693,65.243,
826336768047,826334768047,826.336768047,826.334768047,1768551586.185486,-0.047,0.153,0.982,-1.038,1.221,3.479,-30.303,-49.179,-59.085,3.75,3.693,65.28,
826347051182,826345051182,826.347051182,826.345051182,1768551586.1957667,-0.047,0.153,0.982,-0.183,1.526,3.235,-30.29,-49.179,-59.059,3.797,3.696,65.313,
826357078463,826355078463,826.357078463,826.355078463,1768551586.2057986,-0.047,0.153,0.982,0.549,1.526,2.991,-30.264,-49.179,-59.059,3.853,3.701,65.345,
826367353721,826365353721,826.367353721,826.365353721,1768551586.2160335,-0.047,0.153,0.982,0.854,1.343,2.747,-30.238,-49.179,-59.046,3.914,3.704,65.374,
826377392381,826375392381,826.377392381,826.375392381,1768551586.226109,-0.047,0.153,0.982,0.671,1.221,2.502,-30.212,-49.166,-59.046,3.974,3.705,65.401,
826387606374,826385606374,826.387606374,826.385606374,1768551586.236326,-0.047,0.153,0.982,0.427,1.16,2.258,-30.212,-49.14,-59.033,4.03,3.706,65.425,
826397671873,826395671873,826.397671873,826.395671873,1768551586.246373,-0.047,0.153,0.982,0.549,0.977,2.136,-30.225,-49.153,-59.007,4.085,3.706,65.447,
826407696238,826405696238,826.407696238,826.405696238,1768551586.256415,-0.047,0.153,0.982,0.977,0.671,2.441,-30.199,-49.127,-59.007,4.148,3.703,65.469,
826417745400,826415745400,826.4177454,826.4157454,1768551586.2664683,-0.047,0.153,0.982,1.282,0.549,2.319,-30.173,-49.101,-59.007,4.21,3.698,65.495,
826427963769,826425963769,826.427963769,826.425963769,1768551586.276682,-0.047,0.153,0.982,1.282,0.427,2.319,-30.16,-49.101,-59.007,4.271,3.692,65.518,
826438005346,826436005346,826.438005346,826.436005346,1768551586.2867248,-0.05,0.159,0.994,0.916,0.427,2.258,-30.147,-49.088,-58.981,4.331,3.686,65.542,
826448059759,826446059759,826.448059759,826.446059759,1768551586.2967784,-0.05,0.159,0.994,0.549,0.366,2.136,-30.147,-49.088,-58.994,4.387,3.681,65.564,
826458112714,826456112714,826.458112714,826.456112714,1768551586.3068326,-0.05,0.159,0.994,0.183,0.305,1.953,-30.134,-49.088,-59.007,4.44,3.675,65.585,
826468161292,826466161292,826.468161292,826.466161292,1768551586.316874,-0.05,0.159,0.994,0.0,0.244,1.648,-30.121,-49.088,-58.994,4.488,3.669,65.603,
826478385788,826476385788,826.478385788,826.476385788,1768551586.327099,-0.05,0.159,0.994,-0.061,0.061,1.343,-30.108,-49.101,-58.994,4.534,3.662,65.618,
826488420071,826486420071,826.488420071,826.486420071,1768551586.3371394,-0.05,0.159,0.994,0.0,-0.122,1.099,-30.108,-49.088,-58.968,4.58,3.653,65.63,
826498468650,826496468650,826.49846865,826.49646865,1768551586.3471828,-0.05,0.159,0.994,0.061,-0.427,0.916,-30.108,-49.088,-58.955,4.626,3.641,65.64,
826508521313,826506521313,826.508521313,826.506521313,1768551586.3572338,-0.05,0.159,0.994,0.305,-0.732,0.732,-30.095,-49.088,-58.942,4.673,3.627,65.649,
826518718677,826516718677,826.518718677,826.516718677,1768551586.367441,-0.05,0.159,0.994,0.427,-0.916,0.61,-30.095,-49.088,-58.942,4.722,3.611,65.656,
826528772215,826526772215,826.528772215,826.526772215,1768551586.377493,-0.05,0.159,0.994,0.427,-1.038,0.732,-30.095,-49.101,-58.916,4.775,3.591,65.662,
826538835672,826536835672,826.538835672,826.536835672,1768551586.387534,-0.05,0.159,0.994,0.244,-1.16,0.488,-30.069,-49.075,-58.851,4.822,3.572,65.668,
826549068045,826547068045,826.549068045,826.547068045,1768551586.3977563,-0.05,0.159,0.994,0.0,-1.16,0.488,-30.082,-49.049,-58.825,4.866,3.553,65.674,
826559282913,826557282913,826.559282913,826.557282913,1768551586.4079905,-0.05,0.159,0.994,-0.122,-1.038,0.427,-30.069,-49.062,-58.799,4.908,3.535,65.678,
826569819275,826567819275,826.569819275,826.567819275,1768551586.4185352,-0.067,0.194,0.982,-0.244,-1.038,0.61,-30.069,-49.01,-58.799,4.966,3.524,65.682,
826580204226,826578204226,826.580204226,826.578204226,1768551586.428919,-0.067,0.194,0.982,-0.244,-1.099,0.427,-30.095,-49.01,-58.786,5.025,3.517,65.687,
826590583926,826588583926,826.590583926,826.588583926,1768551586.4393036,-0.067,0.194,0.982,-0.061,-1.099,0.488,-30.095,-49.01,-58.786,5.085,3.511,65.692,
826600972378,826598972378,826.600972378,826.598972378,1768551586.449693,-0.067,0.194,0.982,0.061,-0.916,0.549,-30.095,-49.01,-58.747,5.152,3.504,65.698,
826611538205,826609538205,826.611538205,826.609538205,1768551586.4602559,-0.067,0.194,0.982,0.183,-0.732,0.61,-30.095,-49.01,-58.747,5.214,3.5,65.704,
826628154944,826626154944,826.628154944,826.626154944,1768551586.4706354,-0.067,0.194,0.982,0.061,-0.549,0.671,-30.082,-49.049,-58.747,5.281,3.498,65.712,
826634970496,826632970496,826.634970496,826.632970496,1768551586.4811053,-0.067,0.194,0.982,-0.122,-0.427,0.793,-30.069,-49.036,-58.799,5.34,3.497,65.719,
826642460544,826640460544,826.642460544,826.640460544,1768551586.4912293,-0.067,0.194,0.982,-0.305,-0.244,0.916,-30.03,-49.036,-58.903,5.396,3.498,65.728,
826652768351,826650768351,826.652768351,826.650768351,1768551586.5014713,-0.067,0.194,0.982,-0.305,-0.061,0.977,-30.03,-48.984,-58.851,5.451,3.5,65.738,
826663164888,826661164888,826.663164888,826.661164888,1768551586.5118492,-0.067,0.194,0.982,-0.244,0.0,1.038,-30.017,-48.971,-58.786,5.511,3.505,65.75,
826673530585,826671530585,826.673530585,826.671530585,1768551586.5222383,-0.067,0.194,0.982,-0.122,0.061,1.038,-30.056,-48.971,-58.786,5.566,3.509,65.761,
826684077449,826682077449,826.684077449,826.682077449,1768551586.5327938,-0.067,0.194,0.982,-0.061,0.183,0.916,-30.017,-48.945,-58.799,5.627,3.515,65.772,
826694442854,826692442854,826.694442854,826.692442854,1768551586.5431418,-0.055,0.173,0.986,-0.061,0.305,0.732,-30.03,-48.932,-58.799,5.676,3.518,65.78,
826705022102,826703022102,826.705022102,826.703022102,1768551586.5537403,-0.055,0.173,0.986,-0.061,0.366,0.549,-30.03,-48.919,-58.799,5.723,3.518,65.788,
826715424557,826713424557,826.715424557,826.713424557,1768551586.5641434,-0.055,0.173,0.986,0.0,0.366,0.366,-30.03,-48.906,-58.786,5.765,3.517,65.792,
826725817676,826723817676,826.725817676,826.723817676,1768551586.5745342,-0.055,0.173,0.986,0.0,0.305,0.122,-30.017,-48.906,-58.786,5.807,3.517,65.795,
826736251347,826734251347,826.736251347,826.734251347,1768551586.5849242,-0.055,0.173,0.986,0.0,0.244,0.0,-30.03,-48.919,-58.799,5.852,3.517,65.796,
826746598372,826744598372,826.746598372,826.744598372,1768551586.5953002,-0.055,0.173,0.986,0.0,0.244,-0.122,-30.017,-48.919,-58.773,5.893,3.516,65.794,
826757175286,826755175286,826.757175286,826.755175286,1768551586.605862,-0.055,0.173,0.986,0.0,0.122,-0.305,-30.03,-48.945,-58.773,5.938,3.514,65.792,
826767533105,826765533105,826.767533105,826.765533105,1768551586.6162481,-0.055,0.173,0.986,-0.061,0.061,-0.366,-30.03,-48.945,-58.76,5.977,3.512,65.788,
826777932351,826775932351,826.777932351,826.775932351,1768551586.6266317,-0.055,0.173,0.986,-0.061,0.061,-0.366,-30.017,-48.958,-58.747,6.02,3.509,65.784,
826788314968,826786314968,826.788314968,826.786314968,1768551586.6370354,-0.055,0.173,0.986,-0.061,0.061,-0.305,-30.004,-48.958,-58.747,6.058,3.507,65.781,
826798708088,826796708088,826.798708088,826.796708088,1768551586.6474242,-0.055,0.173,0.986,0.0,0.122,-0.183,-30.004,-48.958,-58.734,6.096,3.505,65.778,
826809256703,826807256703,826.809256703,826.807256703,1768551586.6579716,-0.055,0.173,0.986,0.0,0.061,-0.061,-30.004,-48.971,-58.734,6.137,3.503,65.776,
826819635819,826817635819,826.819635819,826.817635819,1768551586.6683576,-0.053,0.139,0.991,0.0,0.061,0.0,-29.978,-48.958,-58.734,6.169,3.499,65.776,
826830021646,826828021646,826.830021646,826.828021646,1768551586.6787379,-0.053,0.139,0.991,-0.061,0.0,0.061,-29.978,-48.958,-58.721,6.19,3.495,65.776,
826843277869,826841277869,826.843277869,826.841277869,1768551586.6896052,-0.053,0.139,0.991,-0.061,0.0,0.122,-29.978,-48.945,-58.747,6.208,3.49,65.778,
826851050443,826849050443,826.851050443,826.849050443,1768551586.699776,-0.053,0.139,0.991,-0.061,0.0,0.244,-29.965,-48.919,-58.825,6.227,3.484,65.78,
826861219134,826859219134,826.861219134,826.859219134,1768551586.7099302,-0.053,0.139,0.991,-0.061,-0.061,0.366,-29.939,-48.919,-58.812,6.244,3.478,65.783,
826871244373,826869244373,826.871244373,826.869244373,1768551586.7199645,-0.053,0.139,0.991,-0.061,-0.061,0.366,-29.978,-48.906,-58.734,6.261,3.471,65.787,
826881309581,826879309581,826.881309581,826.879309581,1768551586.730015,-0.053,0.139,0.991,-0.061,-0.122,0.427,-29.978,-48.919,-58.695,6.277,3.465,65.792,
826891357576,826889357576,826.891357576,826.889357576,1768551586.7400737,-0.053,0.139,0.991,-0.061,-0.122,0.427,-29.991,-48.906,-58.682,6.293,3.458,65.797,
826901584405,826899584405,826.901584405,826.899584405,1768551586.7502832,-0.053,0.139,0.991,-0.061,-0.183,0.427,-30.004,-48.932,-58.682,6.31,3.451,65.801,
826911567051,826909567051,826.911567051,826.909567051,1768551586.7602892,-0.053,0.139,0.991,-0.061,-0.183,0.305,-30.017,-48.932,-58.669,6.326,3.444,65.805,
826921685938,826919685938,826.921685938,826.919685938,1768551586.7703846,-0.053,0.139,0.991,-0.122,-0.244,0.183,-29.978,-48.932,-58.695,6.341,3.437,65.808,
826931736851,826929736851,826.931736851,826.929736851,1768551586.780455,-0.053,0.139,0.991,-0.061,-0.305,0.061,-30.004,-48.919,-58.695,6.357,3.429,65.809,
826941959596,826939959596,826.941959596,826.939959596,1768551586.7906442,-0.066,0.122,0.992,0.0,-0.305,0.0,-29.965,-48.958,-58.695,6.373,3.422,65.809,
826952350382,826950350382,826.952350382,826.950350382,1768551586.8010411,-0.066,0.122,0.992,0.061,-0.305,-0.122,-29.978,-48.932,-58.669,6.382,3.42,65.808,
826962588297,826960588297,826.962588297,826.960588297,1768551586.8112543,-0.066,0.122,0.992,0.0,-0.305,-0.244,-29.965,-48.932,-58.695,6.39,3.42,65.806,
826973109781,826971109781,826.973109781,826.971109781,1768551586.8218143,-0.066,0.122,0.992,0.0,-0.183,-0.305,-29.965,-48.906,-58.695,6.397,3.421,65.803,
826983517779,826981517779,826.983517779,826.981517779,1768551586.832217,-0.066,0.122,0.992,-0.061,-0.122,-0.244,-29.965,-48.893,-58.721,6.402,3.423,65.8,
826993788078,826991788078,826.993788078,826.991788078,1768551586.8424869,-0.066,0.122,0.992,-0.061,-0.061,-0.244,-29.978,-48.867,-58.708,6.407,3.425,65.797,
827004107388,827002107388,827.004107388,827.002107388,1768551586.8528063,-0.066,0.122,0.992,0.0,0.0,-0.122,-29.965,-48.893,-58.708,6.413,3.429,65.794,
827014650752,827012650752,827.014650752,827.012650752,1768551586.863373,-0.066,0.122,0.992,0.0,0.0,-0.061,-29.991,-48.88,-58.695,6.419,3.432,65.793,
827024959851,827022959851,827.024959851,827.022959851,1768551586.8736656,-0.066,0.122,0.992,0.0,0.0,0.0,-29.965,-48.893,-58.708,6.426,3.436,65.792,
827035386229,827033386229,827.035386229,827.033386229,1768551586.884105,-0.066,0.122,0.992,0.0,0.061,0.0,-29.991,-48.88,-58.695,6.432,3.439,65.792,
827046006611,827044006611,827.046006611,827.044006611,1768551586.8947246,-0.066,0.122,0.992,-0.061,0.122,0.122,-30.004,-48.893,-58.682,6.438,3.443,65.793,
827056396522,827054396522,827.056396522,827.054396522,1768551586.905114,-0.066,0.122,0.992,-0.061,0.122,0.183,-30.017,-48.906,-58.669,6.443,3.448,65.795,
827066777096,827064777096,827.066777096,827.064777096,1768551586.9154885,-0.066,0.122,0.992,-0.061,0.122,0.183,-30.004,-48.919,-58.656,6.449,3.452,65.797,
827077164965,827075164965,827.077164965,827.075164965,1768551586.9258742,-0.057,0.111,0.994,-0.061,0.061,0.122,-30.017,-48.906,-58.656,6.449,3.453,65.799,
827087556334,827085556334,827.087556334,827.085556334,1768551586.9362726,-0.057,0.111,0.994,-0.061,0.061,0.061,-30.004,-48.919,-58.669,6.448,3.451,65.8,
827098136748,827096136748,827.098136748,827.096136748,1768551586.946825,-0.057,0.111,0.994,0.0,0.0,0.0,-30.03,-48.906,-58.656,6.447,3.449,65.8,
827108662608,827106662608,827.108662608,827.106662608,1768551586.9572387,-0.057,0.111,0.994,0.0,0.0,-0.061,-29.991,-48.893,-58.656,6.446,3.447,65.799,
827119181758,827117181758,827.119181758,827.117181758,1768551586.9677906,-0.057,0.111,0.994,0.0,0.0,-0.122,-29.991,-48.893,-58.656,6.445,3.444,65.798,
827128895423,827126895423,827.128895423,827.126895423,1768551586.9775383,-0.057,0.111,0.994,0.0,0.0,-0.183,-29.952,-48.88,-58.786,6.444,3.442,65.796,
827139043400,827137043400,827.1390434,827.1370434,1768551586.9876645,-0.057,0.111,0.994,0.0,-0.061,-0.244,-29.926,-48.867,-58.825,6.443,3.439,65.794,
827149363419,827147363419,827.149363419,827.147363419,1768551586.9980452,-0.057,0.111,0.994,0.0,-0.061,-0.305,-29.965,-48.841,-58.747,6.442,3.436,65.791,
827159575953,827157575953,827.159575953,827.157575953,1768551587.0082817,-0.057,0.111,0.994,-0.061,-0.061,-0.305,-29.978,-48.854,-58.669,6.441,3.434,65.788,
827169796073,827167796073,827.169796073,827.167796073,1768551587.0184977,-0.057,0.111,0.994,0.0,-0.061,-0.366,-29.991,-48.867,-58.617,6.439,3.431,65.784,
827179829481,827177829481,827.179829481,827.177829481,1768551587.0285451,-0.057,0.111,0.994,0.0,0.0,-0.366,-30.004,-48.906,-58.617,6.438,3.429,65.78,
827189895856,827187895856,827.189895856,827.187895856,1768551587.0386055,-0.057,0.111,0.994,0.0,0.0,-0.183,-29.991,-48.893,-58.604,6.437,3.427,65.776,
827200049751,827198049751,827.200049751,827.198049751,1768551587.0487578,-0.062,0.101,0.994,0.0,0.0,-0.366,-29.991,-48.919,-58.604,6.434,3.426,65.771,
827210110291,827208110291,827.210110291,827.208110291,1768551587.0588636,-0.062,0.101,0.994,0.0,0.0,-0.305,-30.017,-48.906,-58.565,6.427,3.428,65.767,
827220203797,827218203797,827.220203797,827.218203797,1768551587.0689206,-0.062,0.101,0.994,0.0,0.061,-0.244,-30.004,-48.893,-58.565,6.421,3.43,65.764,
